pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state,overlapping_special_election,dem_actual,rep_actual,other_actual,rep_won
PPP (D),2012/07/26,2012/07/29,771.0,LV,42,50,NA,2012,connecticut,NA,52.4541528968807,39.9909641981156,7.55488290500369,0
Quinnipiac,2012/05/29,2012/06/03,1408.0,RV,43,46,NA,2012,connecticut,NA,52.4541528968807,39.9909641981156,7.55488290500369,0
Quinnipiac,2012/03/14,2012/03/19,1622.0,RV,37,52,NA,2012,connecticut,NA,52.4541528968807,39.9909641981156,7.55488290500369,0
PPP (D),2011/09/22,2011/09/25,592.0,RV,43,50,NA,2012,connecticut,NA,52.4541528968807,39.9909641981156,7.55488290500369,0
Quinnipiac,2011/09/08,2011/09/13,1230.0,RV,38,49,NA,2012,connecticut,NA,52.4541528968807,39.9909641981156,7.55488290500369,0
Daily Kos/PPP (D),2011/03/17,2011/03/20,822.0,RV,38,54,NA,2012,connecticut,NA,52.4541528968807,39.9909641981156,7.55488290500369,0
PPP (D),2012/11/03,2012/11/04,955.0,LV,46,51,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
TBT/Herald/Mason-Dixon,2012/10/30,2012/11/01,800.0,LV,43,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
NBC/WSJ/Marist,2012/10/30,2012/11/01,1545.0,LV,43,52,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Gravis Marketing,2012/10/30,2012/10/30,549.0,LV,46,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
SurveyUSA,2012/10/25,2012/10/27,595.0,LV,41,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/10/26,2012/10/28,687.0,LV,42,50,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
CBS/NYT/Quinnipiac,2012/10/23,2012/10/28,1073.0,LV,39,52,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/10/25,2012/10/25,750.0,LV,46,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Sunshine State News/VSS,2012/10/22,2012/10/24,1001.0,LV,44,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/10/18,2012/10/18,750.0,LV,43,48,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/10/17,2012/10/18,800.0,LV,41,45,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
SurveyUSA,2012/10/17,2012/10/18,600.0,LV,40,48,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/10/12,2012/10/14,791.0,LV,37,45,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/10/11,2012/10/11,750.0,LV,45,46,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
TBT/Herald/Mason-Dixon,2012/10/08,2012/10/10,800.0,LV,42,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
NBC/WSJ/Marist,2012/10/07,2012/10/09,988.0,LV,39,52,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
UNF,2012/10/01,2012/10/09,683.0,LV,40,50,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/10/04,2012/10/04,500.0,LV,41,52,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
WeAskAmerica,2012/10/04,2012/10/04,1200.0,LV,44,44,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
NBC/WSJ/Marist,2012/09/30,2012/10/01,890.0,LV,41,52,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Gravis Marketing,2012/09/29,2012/09/30,914.0,LV,43,43,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Suffolk/WSVN*,2012/09/27,2012/09/30,600.0,LV,34,40,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/09/20,2012/09/23,861.0,LV,37,46,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Washington Post,2012/09/19,2012/09/23,769.0,LV,40,54,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
CBS/NYT/Quinnipiac,2012/09/18,2012/09/24,1196.0,LV,39,53,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
TBT/Herald/Mason-Dixon,2012/09/17,2012/09/19,800.0,LV,40,48,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
WeAskAmerica,2012/09/18,2012/09/18,1230.0,LV,42,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
FOX News,2012/09/16,2012/09/18,829.0,LV,35,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Gravis Marketing,2012/09/15,2012/09/16,1728.0,LV,43,42,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/09/12,2012/09/12,500.0,LV,40,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
NBC/WSJ/Marist,2012/09/09,2012/09/11,980.0,LV,37,51,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
SurveyUSA,2012/09/07,2012/09/09,596.0,LV,36,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Gravis Marketing,2012/09/02,2012/09/02,1288.0,LV,42,43,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/08/31,2012/09/02,1548.0,LV,38,45,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Gravis Marketing,2012/08/20,2012/08/20,728.0,LV,39,46,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
CBS/NYT/Quinnipiac,2012/08/15,2012/08/21,1241.0,LV,41,50,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/08/15,2012/08/15,500.0,LV,40,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/07/26,2012/07/29,871.0,LV,43,45,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
CBS/NYT/Quinnipiac,2012/07/24,2012/07/30,1177.0,LV,40,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
SurveyUSA,2012/07/17,2012/07/19,647.0,LV,48,42,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Mason-Dixon,2012/07/09,2012/07/11,800.0,LV,42,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/07/09,2012/07/09,500.0,LV,46,37,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Quinnipiac,2012/06/19,2012/06/25,1200.0,RV,40,41,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Quinnipiac,2012/06/12,2012/06/18,1697.0,RV,39,43,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/05/31,2012/06/03,642.0,RV,36,49,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
NBC News/Marist,2012/05/17,2012/05/20,1078.0,RV,42,46,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Quinnipiac,2012/05/15,2012/05/21,1722.0,RV,42,41,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/04/25,2012/04/25,500.0,LV,36,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2012/04/12,2012/04/15,700.0,RV,37,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Quinnipiac,2012/03/20,2012/03/26,1228.0,RV,36,44,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/03/13,2012/03/13,500.0,LV,43,36,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2012/02/13,2012/02/13,500.0,LV,41,41,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
TBT/Herald/Mason-Dixon,2012/01/24,2012/01/26,800.0,LV,42,45,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Suffolk/WSVN,2012/01/22,2012/01/24,600.0,LV,32,42,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Quinnipiac,2012/01/04,2012/01/08,1412.0,RV,40,41,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2011/11/28,2011/12/01,700.0,RV,35,46,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Rasmussen Reports,2011/11/17,2011/11/17,500.0,LV,43,39,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Quinnipiac,2011/10/31,2011/11/07,1185.0,RV,40,42,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2011/03/24,2011/03/27,500.0,RV,34,47,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Mason-Dixon,2011/02/09,2011/02/10,625.0,RV,40,45,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2010/12/17,2010/12/20,1034.0,RV,36,44,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
PPP (D),2010/10/09,2010/10/10,448.0,LV,33,42,NA,2012,florida,NA,55.2317561068168,42.2257607070914,2.54248318609183,0
Honolulu Civil Beat/MRG,2012/10/24,2012/10/26,1218.0,LV,40,55,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Star-Advertiser,2012/10/15,2012/10/22,786.0,LV,35,57,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Civil Beat/MRG,2012/09/26,2012/09/28,1684.0,LV,39,55,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Star-Advertiser,2012/07/12,2012/07/21,756.0,LV,39,58,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Civil Beat/MRG*,2012/06/05,2012/06/07,1105.0,LV,44,49,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Star-Advertiser,2012/01/26,2012/02/05,771.0,RV,37,57,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Civil Beat/MRG,2012/01/18,2012/01/19,1358.0,LV,39,46,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
PPP (D),2011/10/13,2011/10/16,568.0,RV,42,48,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Honolulu Star-Advertiser,2011/05/04,2011/05/10,614.0,RV,35,57,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Daily Kos/PPP (D),2011/03/24,2011/03/27,898.0,RV,40,52,NA,2012,hawaii,NA,61.64553400479,36.8273328468589,1.52713314835106,0
Rasmussen Reports,2012/11/01,2012/11/01,600.0,LV,42,45,NA,2012,indiana,NA,50.044138866342,44.2803060190571,5.6755551146009,0
Howey/DePauw*,2012/10/28,2012/10/30,800.0,LV,36,47,NA,2012,indiana,NA,50.044138866342,44.2803060190571,5.6755551146009,0
Rasmussen Reports,2012/10/10,2012/10/11,600.0,LV,47,42,NA,2012,indiana,NA,50.044138866342,44.2803060190571,5.6755551146009,0
Howey/DePauw*,2012/09/19,2012/09/23,800.0,LV,38,40,NA,2012,indiana,NA,50.044138866342,44.2803060190571,5.6755551146009,0
Rasmussen Reports,2012/07/31,2012/08/01,400.0,LV,42,40,NA,2012,indiana,NA,50.044138866342,44.2803060190571,5.6755551146009,0
Howey/DePauw,2012/03/26,2012/03/27,503.0,LV,35,35,NA,2012,indiana,NA,50.044138866342,44.2803060190571,5.6755551146009,0
MPRC (D),2012/11/01,2012/11/03,905.0,LV,34,11,48,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
PPP (D),2012/11/01,2012/11/02,1633.0,LV,36,12,50,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
Critical Insights,2012/10/30,2012/10/31,613.0,LV,33,11,49,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
Pan Atlantic SMS,2012/09/24,2012/09/28,400.0,LV,24,12,50,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
Rasmussen Reports,2012/09/25,2012/09/25,500.0,LV,33,14,45,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
PPP (D),2012/09/17,2012/09/18,804.0,LV,35,14,43,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
MPRC (D),2012/09/15,2012/09/17,856.0,LV,28,15,44,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
Critical Insights,2012/09/12,2012/09/16,618.0,LV,28,12,50,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
Critical Insights,2012/06/20,2012/06/25,615.0,RV,27,7,55,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
WBUR/MassINC,2012/06/13,2012/06/14,506.0,LV,23,9,50,2012,maine,NA,12.8187437907054,29.721685616514,57.4595705927807,0
Baltimore Sun,2012/10/20,2012/10/23,801.0,LV,24,50,14,2012,maryland,NA,55.9778584052917,26.328499480107,17.6936421146013,0
Washington Post,2012/10/11,2012/10/15,843.0,LV,22,53,14,2012,maryland,NA,55.9778584052917,26.328499480107,17.6936421146013,0
Gonzales Research,2012/09/17,2012/09/23,813.0,LV,22,50,21,2012,maryland,NA,55.9778584052917,26.328499480107,17.6936421146013,0
UMass Lowell/Boston Herald,2012/10/31,2012/11/03,800.0,LV,49,48,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2012/11/01,2012/11/02,1089.0,LV,46,52,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2012/10/26,2012/11/01,535.0,LV,46,50,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Suffolk/7News,2012/10/25,2012/10/28,600.0,LV,46,53,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Boston Globe,2012/10/24,2012/10/28,583.0,LV,47,47,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Rasmussen Reports,2012/10/25,2012/10/25,500.0,LV,47,52,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
WBUR/MassINC,2012/10/21,2012/10/22,516.0,LV,44,50,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Rasmussen Reports,2012/10/10,2012/10/10,500.0,LV,47,49,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2012/10/09,2012/10/11,1051.0,LV,44,50,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
WBUR/MassINC,2012/10/05,2012/10/07,501.0,LV,48,45,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2012/09/28,2012/10/04,440.0,LV,45,50,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
WBUR/MassINC,2012/09/26,2012/09/28,504.0,LV,45,49,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Rasmussen Reports,2012/09/24,2012/09/24,500.0,LV,48,48,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Boston Globe,2012/09/21,2012/09/27,502.0,LV,38,43,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
WBUR/MassINC,2012/09/15,2012/09/17,507.0,LV,42,47,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
UMass Lowell/Boston Herald,2012/09/13,2012/09/17,497.0,LV,49,45,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Suffolk/7News,2012/09/13,2012/09/16,600.0,LV,44,48,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2012/09/13,2012/09/16,876.0,LV,46,48,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2012/09/06,2012/09/13,444.0,LV,44,50,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2012/08/16,2012/08/19,1115.0,LV,49,44,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
MassINC,2012/07/19,2012/07/22,445.0,RV,38,40,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2012/06/22,2012/06/24,902.0,RV,46,46,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Boston Globe,2012/05/25,2012/05/31,651.0,LV,39,37,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2012/05/29,2012/05/31,504.0,RV,43,45,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Suffolk/7News,2012/05/20,2012/05/22,600.0,LV,48,47,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Rasmussen Reports,2012/05/07,2012/05/07,500.0,LV,45,45,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
MassINC,2012/04/25,2012/04/28,438.0,RV,41,43,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Rasmussen Reports,2012/04/09,2012/04/09,500.0,LV,45,46,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Boston Globe,2012/03/21,2012/03/27,544.0,LV,37,35,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2012/03/16,2012/03/18,936.0,RV,41,46,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2012/02/23,2012/03/01,527.0,RV,49,41,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Rasmussen Reports,2012/02/29,2012/02/29,500.0,LV,49,44,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Suffolk/7News,2012/02/11,2012/02/15,600.0,LV,49,40,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
WBUR/MassINC,2012/02/06,2012/02/09,503.0,LV,43,46,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Mass Insight/Opinion Dynamics,2012/01/31,2012/02/04,456.0,RV,52,42,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
UMass Lowell/Boston Herald,2011/12/01,2011/12/06,505.0,RV,42,49,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2011/09/29,2011/10/05,475.0,RV,47,42,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
UMass Lowell/Boston Herald,2011/09/22,2011/09/28,1005.0,RV,41,38,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2011/09/16,2011/09/18,791.0,RV,44,46,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
WBUR/MassINC,2011/08/30,2011/09/01,500.0,LV,44,35,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
PPP (D),2011/06/02,2011/06/05,957.0,RV,47,32,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Western NE University,2011/03/06,2011/03/10,472.0,RV,51,34,NA,2012,massachusetts,NA,53.2739190677961,45.7901460839722,0.9359348482317,0
Mitchell Research,2012/11/04,2012/11/04,1305.0,LV,41,55,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Baydoun/Foster (D),2012/11/02,2012/11/02,1913.0,LV,44,50,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
PPP (D),2012/11/01,2012/11/03,700.0,LV,42,55,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Detroit News,2012/10/27,2012/10/29,600.0,LV,38,52,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2012/10/26,2012/10/29,600.0,LV,33,54,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Rasmussen Reports,2012/10/11,2012/10/11,500.0,LV,39,51,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Detroit News,2012/10/06,2012/10/08,600.0,LV,38,50,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2012/10/04,2012/10/06,600.0,LV,35,55,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Baydoun/Foster (D),2012/10/05,2012/10/05,1122.0,LV,43,51,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Gravis Marketing,2012/09/21,2012/09/22,804.0,LV,40,54,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Rasmussen Reports,2012/09/20,2012/09/20,500.0,LV,37,53,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Detroit News,2012/09/15,2012/09/17,600.0,LV,34,50,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
MRG,2012/09/10,2012/09/15,600.0,LV,40,46,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Baydoun/Foster (D),2012/09/12,2012/09/12,1156.0,LV,42,47,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2012/09/08,2012/09/11,600.0,LV,38,49,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
PPP (D),2012/08/31,2012/09/02,815.0,LV,41,50,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2012/08/28,2012/08/28,1200.0,LV,44,51,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Mitchell Research,2012/08/23,2012/08/23,1277.0,LV,45,44,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Detroit News,2012/08/18,2012/08/20,600.0,LV,40,48,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Baydoun/Foster (D),2012/08/16,2012/08/16,1733.0,LV,48,46,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Baydoun/Foster (D),2012/07/28,2012/07/28,1046.0,LV,43,53,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2012/07/24,2012/07/31,600.0,LV,35,49,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Rasmussen Reports,2012/07/23,2012/07/23,500.0,LV,40,46,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
PPP (D),2012/07/21,2012/07/23,579.0,RV,38,52,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
NBC News/Marist,2012/06/24,2012/06/25,1078.0,RV,37,49,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
Rasmussen Reports,2012/06/14,2012/06/14,500.0,LV,39,48,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2012/06/02,2012/06/05,600.0,LV,38,49,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
PPP (D),2012/05/24,2012/05/27,500.0,RV,37,53,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
MRG,2012/03/14,2012/03/19,600.0,LV,40,45,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
NBC News/Marist,2012/02/19,2012/02/20,3149.0,RV,32,53,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
PPP (D),2012/02/10,2012/02/12,560.0,RV,37,51,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
EPIC-MRA,2011/11/13,2011/11/16,600.0,LV,42,48,NA,2012,michigan,NA,58.7980703721837,37.9844648025175,3.21746482529888,0
