pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state
Rasmussen Reports,2010/04/05,2010/04/05,500,LV,44.0,40.0,,2010,colorado
PPP (D),2010/03/05,2010/03/08,580,LV,40.0,46.0,,2010,colorado
Rasmussen Reports,2010/03/02,2010/03/02,500,LV,44.0,38.0,,2010,colorado
Rasmussen Reports,2010/02/02,2010/02/02,500,LV,45.0,41.0,,2010,colorado
Rasmussen Reports,2010/01/13,2010/01/13,500,LV,43.0,38.0,,2010,colorado
R2000/Daily Kos (D)**,2010/01/11,2010/01/13,600,LV,38.0,41.0,,2010,colorado
Rasmussen Reports,2009/12/08,2009/12/08,500,LV,42.0,38.0,,2010,colorado
Rasmussen Reports,2009/09/09,2009/09/09,500,LV,37.0,43.0,,2010,colorado
PPP (D),2009/08/14,2009/08/16,969,LV,35.0,39.0,,2010,colorado
PPP (D),2009/04/17,2009/04/19,1050,LV,34.0,40.0,,2010,colorado
Downs Center/SUSA,2010/10/21,2010/10/25,1600,LV,54.0,32.0,,2010,indiana
Rasmussen Reports,2010/10/20,2010/10/21,500,LV,52.0,34.0,,2010,indiana
WISH-TV/EPIC-MRA,2010/10/19,2010/10/21,500,LV,53.0,35.0,,2010,indiana
WISH-TV/EPIC-MRA,2010/09/29,2010/10/01,500,LV,51.0,33.0,,2010,indiana
Rasmussen Reports,2010/09/14,2010/09/15,500,LV,50.0,34.0,,2010,indiana
Rasmussen Reports,2010/08/04,2010/08/07,500,LV,50.0,29.0,,2010,indiana
Rasmussen Reports,2010/07/07,2010/07/08,500,LV,51.0,30.0,,2010,indiana
Rasmussen Reports,2010/06/02,2010/06/03,500,LV,47.0,33.0,,2010,indiana
Rasmussen Reports,2010/05/05,2010/05/06,500,LV,51.0,36.0,,2010,indiana
Downs Center/SUSA,2010/04/22,2010/04/26,1250,LV,47.0,31.0,,2010,indiana
Rasmussen Reports,2010/04/13,2010/04/14,500,LV,54.0,33.0,,2010,indiana
Rasmussen Reports,2010/03/17,2010/03/18,500,LV,49.0,34.0,,2010,indiana
R2000/Daily Kos (D)**,2010/02/22,2010/02/24,600,LV,37.0,36.0,,2010,indiana
Rasmussen Reports,2010/02/16,2010/02/17,500,LV,46.0,32.0,,2010,indiana
Rasmussen Reports,2010/10/13,2010/10/13,500,LV,40.0,53.0,,2010,hawaii
Daily Kos/PPP (D),2010/10/02,2010/10/03,1326,LV,29.0,65.0,,2010,hawaii
KSN3/Missouri State Univ.,2010/10/20,2010/10/27,672,LV,54.0,41.0,,2010,missouri
Post-Dispatch/Mason-Dixon,2010/10/18,2010/10/20,625,LV,49.0,40.0,,2010,missouri
Rasmussen Reports,2010/10/19,2010/10/19,750,LV,52.0,43.0,,2010,missouri
FOX News/POR-Rasmussen,2010/10/16,2010/10/16,1000,LV,49.0,43.0,,2010,missouri
Rasmussen Reports,2010/10/05,2010/10/05,750,LV,51.0,43.0,,2010,missouri
CNN/Time,2010/10/01,2010/10/05,832,LV,53.0,40.0,,2010,missouri
FOX News/POR-Rasmussen,2010/10/02,2010/10/02,1000,LV,50.0,42.0,,2010,missouri
Rasmussen Reports,2010/09/21,2010/09/21,750,LV,52.0,44.0,,2010,missouri
Rasmussen Reports,2010/09/07,2010/09/07,750,LV,53.0,43.0,,2010,missouri
Rasmussen Reports,2010/08/23,2010/08/23,750,LV,54.0,41.0,,2010,missouri
Daily Kos/PPP (D),2010/08/14,2010/08/15,690,LV,45.0,38.0,,2010,missouri
KY3/Missouri State Univ.,2010/08/06,2010/08/22,785,RV,49.0,48.0,,2010,missouri
Rasmussen Reports,2010/08/10,2010/08/10,750,LV,50.0,43.0,,2010,missouri
Rasmussen Reports,2010/07/27,2010/07/27,750,LV,49.0,43.0,,2010,missouri
Post-Dispatch/Mason-Dixon,2010/07/19,2010/07/21,625,LV,48.0,42.0,,2010,missouri
Rasmussen Reports,2010/07/13,2010/07/13,500,LV,47.0,45.0,,2010,missouri
Rasmussen Reports,2010/06/28,2010/06/28,500,LV,48.0,43.0,,2010,missouri
Rasmussen Reports,2010/06/02,2010/06/02,500,LV,45.0,44.0,,2010,missouri
Rasmussen Reports,2010/05/03,2010/05/03,500,LV,50.0,42.0,,2010,missouri
Rasmussen Reports,2010/04/06,2010/04/06,500,LV,48.0,42.0,,2010,missouri
PPP (D),2010/03/27,2010/03/28,495,LV,45.0,41.0,,2010,missouri
Rasmussen Reports,2010/03/09,2010/03/09,500,LV,47.0,41.0,,2010,missouri
Rasmussen Reports,2010/02/10,2010/02/10,500,LV,49.0,42.0,,2010,missouri
Rasmussen Reports,2010/01/19,2010/01/19,500,LV,49.0,43.0,,2010,missouri
Rasmussen Reports,2009/12/15,2009/12/15,500,LV,44.0,46.0,,2010,missouri
PPP (D),2009/11/13,2009/11/15,763,LV,42.0,43.0,,2010,missouri
Momentum Analysis (D),2009/09/15,2009/09/19,802,LV,45.0,48.0,,2010,missouri
Rasmussen Reports,2009/09/21,2009/09/21,500,LV,46.0,46.0,,2010,missouri
Democracy Corps (D),2009/04/28,2009/04/30,800,LV,44.0,53.0,,2010,missouri
Wilson Research (R),2009/03/07,2009/03/09,600,LV,44.0,47.0,,2010,missouri
PPP (D),2009/01/10,2009/01/11,867,LV,44.0,45.0,,2010,missouri
Rasmussen Reports,2010/10/28,2010/10/28,500,LV,52.0,32.0,,2010,arizona
Daily Kos/PPP (D),2010/10/23,2010/10/24,664,LV,56.0,38.0,,2010,arizona
Behavior Research Center,2010/10/01,2010/10/10,450,LV,56.0,22.0,,2010,arizona
Rasmussen Reports,2010/10/03,2010/10/03,500,LV,54.0,33.0,,2010,arizona
Rasmussen Reports,2010/09/07,2010/09/07,500,LV,51.0,37.0,,2010,arizona
Rasmussen Reports,2010/08/25,2010/08/25,500,LV,53.0,31.0,,2010,arizona
Rasmussen Reports,2010/07/29,2010/07/29,500,LV,53.0,34.0,,2010,arizona
Rasmussen Reports,2010/05/17,2010/05/17,1000,LV,57.0,28.0,,2010,arizona
R2000/Daily Kos (D)**,2010/05/03,2010/05/05,600,LV,48.0,35.0,,2010,arizona
PPP (D),2010/04/23,2010/04/25,813,LV,49.0,33.0,,2010,arizona
Behavior Research Center,2010/04/12,2010/04/25,666,RV,46.0,24.0,,2010,arizona
R2000/Daily Kos (D)**,2010/03/29,2010/03/31,600,LV,52.0,33.0,,2010,arizona
PPP (D),2010/10/30,2010/10/31,682,LV,47.0,46.0,,2010,nevada
FOX News/POR-Rasmussen,2010/10/30,2010/10/30,1000,LV,48.0,45.0,,2010,nevada
LVRJ/Mason-Dixon,2010/10/25,2010/10/27,625,LV,49.0,45.0,,2010,nevada
Rasmussen Reports,2010/10/25,2010/10/25,750,LV,49.0,45.0,,2010,nevada
CNN/Time,2010/10/20,2010/10/26,773,LV,49.0,45.0,,2010,nevada
Rasmussen Reports,2010/10/17,2010/10/17,750,LV,50.0,47.0,,2010,nevada
LVRJ/Mason-Dixon,2010/10/11,2010/10/12,625,LV,48.0,46.0,,2010,nevada
Rasmussen Reports,2010/10/11,2010/10/11,750,LV,49.0,48.0,,2010,nevada
Suffolk University,2010/10/08,2010/10/11,500,LV,43.0,46.0,,2010,nevada
FOX News/POR-Rasmussen,2010/10/09,2010/10/09,1000,LV,49.0,47.0,,2010,nevada
PPP (D),2010/10/07,2010/10/09,504,LV,45.0,47.0,,2010,nevada
Rasmussen Reports,2010/10/05,2010/10/05,750,LV,50.0,46.0,,2010,nevada
CNN/Time,2010/10/01,2010/10/05,789,LV,42.0,40.0,,2010,nevada
FOX News/POR-Rasmussen,2010/10/02,2010/10/02,1000,LV,49.0,46.0,,2010,nevada
Rasmussen Reports,2010/09/28,2010/09/28,750,LV,47.0,48.0,,2010,nevada
Retail Assoc. of Nevada/POS (R),2010/09/21,2010/09/23,500,LV,40.0,45.0,,2010,nevada
LVRJ/Mason-Dixon,2010/09/20,2010/09/22,625,LV,43.0,43.0,,2010,nevada
FOX News/POR-Rasmussen,2010/09/18,2010/09/18,1000,LV,46.0,45.0,,2010,nevada
CNN/Time,2010/09/10,2010/09/14,789,LV,42.0,41.0,,2010,nevada
Rasmussen Reports,2010/09/13,2010/09/13,750,LV,48.0,48.0,,2010,nevada
Reuters/Ipsos,2010/09/10,2010/09/12,463,LV,44.0,46.0,,2010,nevada
FOX News/POR-Rasmussen,2010/09/11,2010/09/11,1000,LV,45.0,44.0,,2010,nevada
LVRJ/Mason-Dixon,2010/09/07,2010/09/09,625,LV,44.0,46.0,,2010,nevada
Rasmussen Reports,2010/09/01,2010/09/01,750,LV,47.0,50.0,,2010,nevada
LVRJ/Mason-Dixon,2010/08/23,2010/08/25,625,LV,44.0,45.0,,2010,nevada
Rasmussen Reports,2010/08/16,2010/08/16,750,LV,50.0,48.0,,2010,nevada
LVRJ/Mason-Dixon,2010/08/09,2010/08/11,625,LV,44.0,46.0,,2010,nevada
Reuters/Ipsos,2010/07/30,2010/08/01,462,LV,44.0,48.0,,2010,nevada
LVRJ/Mason-Dixon,2010/07/26,2010/07/28,625,RV,42.0,43.0,,2010,nevada
Rasmussen Reports,2010/07/27,2010/07/27,750,LV,43.0,45.0,,2010,nevada
PPP (D),2010/07/16,2010/07/18,630,RV,46.0,48.0,,2010,nevada
LVRJ/Mason-Dixon,2010/07/12,2010/07/14,625,LV,37.0,44.0,,2010,nevada
Rasmussen Reports,2010/07/12,2010/07/12,750,LV,46.0,43.0,,2010,nevada
Rasmussen Reports,2010/06/22,2010/06/22,500,LV,48.0,41.0,,2010,nevada
Rasmussen Reports,2010/06/09,2010/06/09,500,LV,50.0,39.0,,2010,nevada
LVRJ/Mason-Dixon,2010/06/01,2010/06/03,625,LV,44.0,41.0,,2010,nevada
R2000/Daily Kos (D)**,2010/05/31,2010/06/02,600,LV,37.0,43.0,,2010,nevada
Mason-Dixon,2010/05/24,2010/05/26,625,LV,39.0,42.0,,2010,nevada
Rasmussen Reports,2010/04/27,2010/04/27,500,LV,48.0,40.0,,2010,nevada
Rasmussen Reports,2010/03/31,2010/03/31,500,LV,51.0,40.0,,2010,nevada
Rasmussen Reports,2010/03/03,2010/03/03,500,LV,46.0,38.0,,2010,nevada
LVRJ/Mason-Dixon,2010/02/22,2010/02/24,625,LV,44.0,42.0,,2010,nevada
Rasmussen Reports,2010/02/03,2010/02/03,500,LV,44.0,40.0,,2010,nevada
Rasmussen Reports,2010/01/11,2010/01/11,500,LV,44.0,40.0,,2010,nevada
Mason-Dixon,2010/01/05,2010/01/07,625,RV,45.0,40.0,,2010,nevada
Rasmussen Reports,2009/12/09,2009/12/09,500,LV,47.0,43.0,,2010,nevada
PPP (D),2010/10/30,2010/10/31,814,LV,46.0,42.0,,2010,illinois
FOX News/POR-Rasmussen,2010/10/30,2010/10/30,1000,LV,46.0,42.0,,2010,illinois
Chicago Tribune,2010/10/18,2010/10/22,700,LV,44.0,41.0,,2010,illinois
Post-Dispatch/Mason-Dixon,2010/10/18,2010/10/20,625,LV,43.0,41.0,,2010,illinois
Rasmussen Reports,2010/10/26,2010/10/26,750,LV,46.0,42.0,,2010,illinois
FOX News/POR-Rasmussen,2010/10/23,2010/10/23,1000,LV,43.0,41.0,,2010,illinois
Rasmussen Reports,2010/10/18,2010/10/18,750,LV,44.0,40.0,,2010,illinois
PPP (D),2010/10/14,2010/10/16,557,LV,42.0,40.0,,2010,illinois
Rasmussen Reports,2010/10/11,2010/10/11,750,LV,43.0,44.0,,2010,illinois
The Simon Poll/SIU,2010/09/30,2010/10/10,758,LV,37.0,37.0,,2010,illinois
Rasmussen Reports,2010/10/04,2010/10/04,750,LV,45.0,41.0,,2010,illinois
Suffolk University,2010/09/30,2010/10/03,500,LV,42.0,41.0,,2010,illinois
Chicago Tribune,2010/09/24,2010/09/28,600,LV,36.0,38.0,,2010,illinois
CNN/Time,2010/09/24,2010/09/28,828,LV,42.0,43.0,,2010,illinois
FOX News/POR-Rasmussen,2010/09/25,2010/09/25,1000,LV,42.0,40.0,,2010,illinois
PPP (D),2010/09/23,2010/09/26,470,LV,40.0,36.0,,2010,illinois
Rasmussen Reports,2010/09/21,2010/09/21,750,LV,44.0,41.0,,2010,illinois
WeAskAmerica,2010/09/13,2010/09/13,1379,LV,39.0,36.0,,2010,illinois
Rasmussen Reports,2010/09/07,2010/09/07,750,LV,41.0,37.0,,2010,illinois
Chicago Tribune,2010/08/28,2010/09/01,600,LV,34.0,34.0,,2010,illinois
Rasmussen Reports,2010/08/23,2010/08/23,750,LV,45.0,45.0,,2010,illinois
PPP (D),2010/08/14,2010/08/15,576,LV,35.0,37.0,,2010,illinois
Rasmussen Reports,2010/08/09,2010/08/09,750,LV,40.0,40.0,,2010,illinois
WeAskAmerica,2010/08/04,2010/08/04,998,RV,39.0,33.0,,2010,illinois
PPP (D),2010/06/12,2010/06/13,591,RV,30.0,31.0,,2010,illinois
Rasmussen Reports,2010/07/26,2010/07/26,750,LV,41.0,43.0,,2010,illinois
Rasmussen Reports,2010/07/07,2010/07/07,500,LV,39.0,40.0,,2010,illinois
Rasmussen Reports,2010/06/07,2010/06/07,500,LV,42.0,39.0,,2010,illinois
R2000/Daily Kos (D)**,2010/05/03,2010/05/05,600,LV,41.0,38.0,,2010,illinois
Rasmussen Reports,2010/04/28,2010/04/28,500,LV,46.0,38.0,,2010,illinois
Rasmussen Reports,2010/04/05,2010/04/05,500,LV,41.0,37.0,,2010,illinois
PPP (D),2010/04/01,2010/04/05,591,LV,37.0,33.0,,2010,illinois
Rasmussen Reports,2010/03/08,2010/03/08,500,LV,41.0,44.0,,2010,illinois
R2000/Daily Kos (D)**,2010/02/22,2010/02/24,600,LV,36.0,43.0,,2010,illinois
Rasmussen Reports,2010/02/03,2010/02/03,500,LV,46.0,40.0,,2010,illinois
PPP (D),2010/01/22,2010/01/25,1062,LV,34.0,42.0,,2010,illinois
Rasmussen Reports,2009/12/09,2009/12/09,500,LV,39.0,42.0,,2010,illinois
Rasmussen Reports,2009/10/14,2009/10/14,500,LV,41.0,41.0,,2010,illinois
Rasmussen Reports,2009/08/12,2009/08/12,500,LV,41.0,38.0,,2010,illinois
PPP (D),2009/04/24,2009/04/26,991,RV,35.0,35.0,,2010,illinois
R2000/Daily Kos (D)**,2009/01/26,2009/01/28,600,LV,30.0,38.0,,2010,illinois
Rasmussen Reports,2010/09/21,2010/09/21,500,LV,58.0,30.0,,2010,alabama
Rasmussen Reports,2010/08/19,2010/08/19,500,LV,60.0,28.0,,2010,alabama
Rasmussen Reports,2010/07/22,2010/07/22,500,LV,59.0,29.0,,2010,alabama
Rasmussen Reports,2010/06/03,2010/06/03,500,LV,58.0,31.0,,2010,alabama
Rasmussen Reports,2010/05/25,2010/05/25,500,LV,58.0,31.0,,2010,alabama
R2000/Daily Kos (D)**,2010/05/17,2010/05/19,600,LV,57.0,33.0,,2010,alabama
Rasmussen Reports,2010/03/29,2010/03/29,500,LV,59.0,32.0,,2010,alabama
Monmouth,2010/10/25,2010/10/27,1171,LV,41.0,51.0,,2010,delaware
Fairleigh Dickinson,2010/10/20,2010/10/26,797,LV,36.0,57.0,,2010,delaware
Rasmussen Reports,2010/10/14,2010/10/14,500,LV,40.0,51.0,,2010,delaware
SurveyUSA,2010/10/11,2010/10/12,2355,LV,33.0,54.0,,2010,delaware
CNN/Time,2010/10/08,2010/10/12,834,LV,38.0,57.0,,2010,delaware
Magellan Strategies (R),2010/10/10,2010/10/10,928,LV,36.0,54.0,,2010,delaware
Monmouth,2010/10/08,2010/10/11,790,LV,38.0,57.0,,2010,delaware
FOX News/POR-Rasmussen,2010/10/09,2010/10/09,1000,LV,38.0,54.0,,2010,delaware
Fairleigh Dickinson,2010/09/27,2010/10/03,801,LV,36.0,53.0,,2010,delaware
CNN/Time,2010/09/17,2010/09/21,703,LV,39.0,55.0,,2010,delaware
FOX News/POR-Rasmussen,2010/09/18,2010/09/18,1000,LV,39.0,54.0,,2010,delaware
Rasmussen Reports,2010/09/15,2010/09/15,500,LV,42.0,53.0,,2010,delaware
PPP (D),2010/09/11,2010/09/12,958,LV,34.0,50.0,,2010,delaware
Rasmussen Reports,2010/09/02,2010/09/02,500,LV,36.0,47.0,,2010,delaware
Daily Kos/PPP (D),2010/08/07,2010/08/08,620,RV,37.0,44.0,,2010,delaware
Rasmussen Reports,2010/08/05,2010/08/05,500,LV,36.0,46.0,,2010,delaware
Rasmussen Reports,2010/07/14,2010/07/14,500,LV,41.0,39.0,,2010,delaware
Magellan Strategies (R),2010/10/24,2010/10/24,1347,LV,52.0,35.0,,2010,louisiana
WWL-TV/Clarus Research,2010/10/21,2010/10/24,700,LV,50.0,38.0,,2010,louisiana
Rasmussen Reports,2010/08/30,2010/08/30,500,LV,54.0,33.0,,2010,louisiana
PPP (D),2010/08/21,2010/08/22,403,LV,51.0,41.0,,2010,louisiana
Magellan Strategies (R),2010/10/10,2010/10/10,1107,LV,51.0,35.0,,2010,louisiana
Magellan Strategies (R),2010/09/19,2010/09/19,1232,LV,52.0,34.0,,2010,louisiana
WWL-TV/Clarus Research,2010/08/15,2010/08/16,600,RV,48.0,36.0,,2010,louisiana
Rasmussen Reports,2010/06/24,2010/06/24,500,LV,53.0,35.0,,2010,louisiana
PPP (D),2010/06/12,2010/06/13,492,LV,46.0,37.0,,2010,louisiana
Magellan Strategies (R),2010/06/10,2010/06/13,1030,LV,51.0,31.0,,2010,louisiana
SMOR/Grigsby (R),2010/04/19,2010/04/23,600,RV,49.0,31.0,,2010,louisiana
Rasmussen Reports,2010/04/07,2010/04/07,500,LV,52.0,36.0,,2010,louisiana
Rasmussen Reports,2010/02/10,2010/02/10,500,LV,57.0,33.0,,2010,louisiana
Rasmussen Reports,2010/01/14,2010/01/14,500,LV,53.0,35.0,,2010,louisiana
SMOR/Grigsby (R),2009/10/12,2009/10/15,600,LV,48.0,36.0,,2010,louisiana
Rasmussen Reports,2009/10/05,2009/10/05,500,LV,46.0,36.0,,2010,louisiana
PPP (D),2009/07/17,2009/07/19,727,LV,44.0,32.0,,2010,louisiana
SurveyUSA,2010/10/22,2010/10/26,561,LV,66.0,26.0,,2010,kansas
SurveyUSA,2010/10/10,2010/10/12,619,LV,67.0,27.0,,2010,kansas
SurveyUSA,2010/09/14,2010/09/16,602,LV,66.0,24.0,,2010,kansas
SurveyUSA,2010/08/12,2010/08/15,588,LV,69.0,23.0,,2010,kansas
Rasmussen Reports,2010/08/04,2010/08/04,500,LV,61.0,28.0,,2010,kansas
Rasmussen Reports,2010/06/30,2010/06/30,500,LV,59.0,23.0,,2010,kansas
Rasmussen Reports,2010/05/11,2010/05/11,500,LV,61.0,25.0,,2010,kansas
Sooner Poll,2010/10/03,2010/10/07,352,LV,62.0,22.0,,2010,oklahoma
Rasmussen Reports,2010/09/23,2010/09/23,500,LV,68.0,26.0,,2010,oklahoma
Rasmussen Reports,2010/08/26,2010/08/26,500,LV,67.0,24.0,,2010,oklahoma
Rasmussen Reports,2010/07/28,2010/07/28,500,LV,65.0,31.0,,2010,oklahoma
Rasmussen Reports,2010/06/30,2010/06/30,500,LV,65.0,26.0,,2010,oklahoma
Rasmussen Reports,2010/10/28,2010/10/28,500,LV,55.0,36.0,,2010,arkansas
Mason-Dixon,2010/10/15,2010/10/19,625,LV,55.0,34.0,,2010,arkansas
The Arkansas Poll,2010/10/08,2010/10/20,566,LV,54.0,35.0,,2010,arkansas
CNN/Time,2010/10/15,2010/10/19,809,LV,55.0,41.0,,2010,arkansas
Rasmussen Reports,2010/09/30,2010/09/30,500,LV,55.0,37.0,,2010,arkansas
Reuters/Ipsos,2010/09/17,2010/09/19,436,LV,53.0,39.0,,2010,arkansas
Talk Business Poll,2010/09/16,2010/09/16,573,LV,56.0,29.0,,2010,arkansas
Mason-Dixon,2010/09/12,2010/09/14,625,LV,51.0,34.0,,2010,arkansas
Rasmussen Reports,2010/08/18,2010/08/18,500,LV,65.0,27.0,,2010,arkansas
Rasmussen Reports,2010/07/20,2010/07/20,500,LV,60.0,35.0,,2010,arkansas
Reuters/Ipsos,2010/07/16,2010/07/18,600,RV,54.0,35.0,,2010,arkansas
Talk Business Poll,2010/07/17,2010/07/17,793,LV,57.0,32.0,,2010,arkansas
Magellan Strategies (R),2010/07/12,2010/07/12,897,LV,60.0,29.0,,2010,arkansas
Rasmussen Reports,2010/06/15,2010/06/15,500,LV,61.0,32.0,,2010,arkansas
R2000/Daily Kos (D)**,2010/05/24,2010/05/26,600,LV,58.0,38.0,,2010,arkansas
Rasmussen Reports,2010/05/19,2010/05/19,500,LV,66.0,28.0,,2010,arkansas
R2000/Daily Kos (D)**,2010/05/10,2010/05/12,600,LV,54.0,40.0,,2010,arkansas
Mason-Dixon,2010/05/03,2010/05/05,625,LV,52.0,35.0,,2010,arkansas
R2000/Daily Kos (D)**,2010/04/26,2010/04/28,600,LV,52.0,42.0,,2010,arkansas
Rasmussen Reports,2010/04/26,2010/04/26,500,LV,57.0,29.0,,2010,arkansas
R2000/Daily Kos (D)**,2010/04/12,2010/04/14,600,LV,50.0,43.0,,2010,arkansas
Rasmussen Reports,2010/03/30,2010/03/30,500,LV,51.0,36.0,,2010,arkansas
R2000/Daily Kos (D)**,2010/03/22,2010/03/24,600,LV,49.0,42.0,,2010,arkansas
Rasmussen Reports,2010/03/01,2010/03/01,500,LV,48.0,39.0,,2010,arkansas
Rasmussen Reports,2010/02/01,2010/02/01,500,LV,54.0,35.0,,2010,arkansas
PPP (D),2009/01/29,2010/01/31,810,RV,56.0,33.0,,2010,arkansas
Mason-Dixon,2010/10/26,2010/10/28,625,LV,56.0,33.0,,2010,georgia
Rasmussen Reports,2010/10/24,2010/10/24,750,LV,59.0,29.0,,2010,georgia
SurveyUSA,2010/10/21,2010/10/24,601,LV,58.0,34.0,,2010,georgia
Landmark (R),2010/10/19,2010/10/19,3277,LV,56.0,35.0,,2010,georgia
Rasmussen Reports,2010/10/06,2010/10/06,750,LV,53.0,38.0,,2010,georgia
Insider Advantage,2010/09/27,2010/09/27,412,LV,61.0,29.0,,2010,georgia
Rasmussen Reports,2010/09/21,2010/09/21,500,LV,52.0,36.0,,2010,georgia
Insider Advantage,2010/09/16,2010/09/16,632,LV,52.0,34.0,,2010,georgia
Mason-Dixon,2010/09/13,2010/09/15,625,LV,52.0,33.0,,2010,georgia
SurveyUSA,2010/09/10,2010/09/12,599,LV,56.0,34.0,,2010,georgia
Insider Advantage,2010/08/18,2010/08/18,554,RV,47.0,35.0,,2010,georgia
Rasmussen Reports,2010/08/11,2010/08/11,500,LV,55.0,41.0,,2010,georgia
Rasmussen Reports,2010/05/20,2010/05/20,500,LV,57.0,30.0,,2010,georgia
Rasmussen Reports,2010/04/22,2010/04/22,500,LV,51.0,35.0,,2010,georgia
R2000/Daily Kos (D)**,2010/04/05,2010/04/07,600,LV,53.0,26.0,,2010,georgia
Rasmussen Reports,2010/10/31,2010/10/31,750,LV,46.0,53.0,,2010,connecticut
Quinnipiac,2010/10/25,2010/10/31,930,LV,44.0,53.0,,2010,connecticut
PPP (D),2010/10/27,2010/10/29,759,LV,43.0,54.0,,2010,connecticut
CT Capitol Report/MRG,2010/10/24,2010/10/26,1846,LV,44.0,52.0,,2010,connecticut
Rasmussen Reports,2010/10/24,2010/10/24,750,LV,43.0,56.0,,2010,connecticut
Quinnipiac,2010/10/18,2010/10/24,702,LV,42.0,54.0,,2010,connecticut
FOX News/POR-Rasmussen,2010/10/23,2010/10/23,1000,LV,42.0,53.0,,2010,connecticut
Suffolk University*,2010/10/19,2010/10/20,500,LV,39.0,57.0,,2010,connecticut
Rasmussen Reports,2010/10/14,2010/10/14,750,LV,46.0,51.0,,2010,connecticut
Quinnipiac,2010/10/07,2010/10/11,1119,LV,43.0,54.0,,2010,connecticut
FOX News/POR-Rasmussen,2010/10/09,2010/10/09,1000,LV,43.0,49.0,,2010,connecticut
Rasmussen Reports,2010/10/05,2010/10/05,750,LV,43.0,54.0,,2010,connecticut
CT Capitol Report/MRG,2010/10/03,2010/10/03,1623,LV,45.0,52.0,,2010,connecticut
CNN/Time,2010/10/01,2010/10/05,773,LV,41.0,54.0,,2010,connecticut
FOX News/POR-Rasmussen,2010/10/02,2010/10/02,1000,LV,42.0,52.0,,2010,connecticut
PPP (D),2010/09/30,2010/10/02,810,LV,41.0,53.0,,2010,connecticut
Rasmussen Reports,2010/09/26,2010/09/26,500,LV,45.0,50.0,,2010,connecticut
Quinnipiac,2010/09/21,2010/09/26,1083,LV,46.0,49.0,,2010,connecticut
Quinnipiac,2010/09/08,2010/09/12,875,LV,45.0,51.0,,2010,connecticut
Rasmussen Reports,2010/09/09,2010/09/09,500,LV,44.0,53.0,,2010,connecticut
Rasmussen Reports,2010/08/11,2010/08/11,500,LV,40.0,47.0,,2010,connecticut
Quinnipiac,2010/07/28,2010/08/02,1299,RV,40.0,50.0,,2010,connecticut
Rasmussen Reports,2010/07/15,2010/07/15,500,LV,40.0,53.0,,2010,connecticut
Quinnipiac,2010/07/07,2010/07/13,1367,RV,37.0,54.0,,2010,connecticut
Quinnipiac,2010/06/02,2010/06/08,1350,RV,35.0,55.0,,2010,connecticut
Rasmussen Reports,2010/06/01,2010/06/01,500,LV,33.0,56.0,,2010,connecticut
R2000/Daily Kos (D)**,2010/05/24,2010/05/26,600,LV,33.0,52.0,,2010,connecticut
Quinnipiac,2010/05/24,2010/05/25,1159,RV,31.0,56.0,,2010,connecticut
Rasmussen Reports,2010/05/18,2010/05/18,500,LV,45.0,48.0,,2010,connecticut
Rasmussen Reports,2010/05/04,2010/05/04,500,LV,39.0,52.0,,2010,connecticut
Rasmussen Reports,2010/04/07,2010/04/07,500,LV,35.0,55.0,,2010,connecticut
Quinnipiac,2010/03/09,2010/03/15,1451,RV,28.0,61.0,,2010,connecticut
Rasmussen Reports,2010/03/02,2010/03/02,500,LV,31.0,60.0,,2010,connecticut
Rasmussen Reports,2010/02/01,2010/02/01,500,LV,36.0,56.0,,2010,connecticut
R2000/Daily Kos (D)**,2010/01/11,2010/01/13,600,LV,34.0,56.0,,2010,connecticut
Quinnipiac,2010/01/08,2010/01/12,1430,RV,23.0,64.0,,2010,connecticut
Rasmussen Reports,2010/01/06,2010/01/06,500,LV,34.0,58.0,,2010,connecticut
PPP (D),2010/01/04,2010/01/05,522,LV,28.0,60.0,,2010,connecticut
PPP (D),2010/10/29,2010/10/31,882,LV,46.0,50.0,,2010,california
SurveyUSA,2010/10/26,2010/10/31,587,LV,38.0,46.0,,2010,california
Rasmussen Reports,2010/10/27,2010/10/27,750,LV,46.0,49.0,,2010,california
CNN/Time,2010/10/20,2010/10/26,888,LV,45.0,50.0,,2010,california
SurveyUSA,2010/10/21,2010/10/25,594,LV,40.0,45.0,,2010,california
FOX News/POR-Rasmussen,2010/10/23,2010/10/23,1000,LV,44.0,48.0,,2010,california
Suffolk University,2010/10/21,2010/10/24,600,LV,43.0,52.0,,2010,california
PPP (D),2010/10/21,2010/10/23,622,LV,43.0,52.0,,2010,california
Field,2010/10/14,2010/10/26,1092,LV,41.0,49.0,,2010,california
Rasmussen Reports,2010/10/21,2010/10/21,750,LV,46.0,48.0,,2010,california
SurveyUSA,2010/10/15,2010/10/18,621,LV,44.0,46.0,,2010,california
LA Times/USC,2010/10/13,2010/10/20,922,LV,42.0,50.0,,2010,california
FOX News/POR-Rasmussen,2010/10/16,2010/10/16,1000,LV,44.0,48.0,,2010,california
PPIC,2010/10/10,2010/10/17,1067,LV,38.0,43.0,,2010,california
Wilson Research (R),2010/10/13,2010/10/14,800,LV,46.0,43.0,,2010,california
Reuters/Ipsos,2010/10/12,2010/10/14,448,LV,45.0,46.0,,2010,california
Rasmussen Reports,2010/10/13,2010/10/13,750,LV,46.0,49.0,,2010,california
Reuters/Ipsos,2010/10/02,2010/10/04,448,LV,45.0,49.0,,2010,california
